Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79,Dim_80,Dim_81,Dim_82,Dim_83,Dim_84,Dim_85,Dim_86,Dim_87,Dim_88,Dim_89,Dim_90,Dim_91,Dim_92,Dim_93,Dim_94,Dim_95,Dim_96,Dim_97,Dim_98,Dim_99,Dim_100
0.24396,0.36678,0.86314,0.45141,0.20587,-0.68923,-0.2576,-0.45547,-0.33291,-0.15862,-0.54518,-0.60882,0.0070663,0.27958,-0.61785,0.5848,-0.15059,-0.17247,-0.34905,-0.18371,-0.40502,0.53427,0.34921,0.058903,0.41326,-0.92906,0.13223,-0.8157,0.57647,0.42868,-0.66327,0.29422,-1.2739,-0.53456,0.72108,0.40962,0.64011,0.55254,-0.59317,-0.027819,-0.99293,-0.97677,0.20502,0.39299,0.54574,-0.032457,0.57196,-0.24466,-0.5338,-0.54378,0.14733,0.21309,-0.27531,0.70927,-0.73748,-2.5459,-0.34795,0.66543,1.6242,0.7026,0.50126,0.094261,-0.24796,0.20959,0.48705,-0.083172,-1.48,0.66272,0.62056,-1.2435,0.1774,-0.38935,-0.27859,-0.48018,-0.18214,-0.26843,-0.51435,0.13254,-1.3394,-0.3455,1.1188,-0.20025,0.32842,0.43142,-1.0312,-0.62838,-0.50346,0.26539,0.25668,-0.24869,-0.3257,0.11986,0.029204,-0.072711,-0.20529,0.34099,-0.68059,0.43074,0.94357,0.30018
0.28601,0.068966,0.49303,-0.84706,-0.58574,0.38333,0.38677,-0.37053,-1.1788,-0.1692,0.39338,-1.7054,0.21935,-0.14633,-0.40786,0.18666,0.59879,-0.141,-0.13287,0.40865,-0.18198,0.79069,-0.27295,-0.11165,0.18222,-0.93358,0.016053,-0.73864,0.23094,0.22486,-0.43375,0.97889,-0.37159,-0.29828,0.25835,0.06185,-1.1826,0.98461,-1.706,0.34047,0.095909,-0.084202,0.56984,-1.0285,1.0251,0.19801,0.94631,-0.59844,0.12384,-0.27276,-0.27593,-0.15791,-0.20805,0.89918,0.23686,-2.1478,-0.30783,0.21596,1.0846,1.8142,-1.0259,-0.029119,-0.85728,-0.46275,0.52817,0.052306,-0.182,0.63288,-0.73678,-0.24627,0.20805,-0.60325,-0.44757,-1.0722,0.08474,0.24773,-0.57619,-0.17561,-1.2186,-0.20488,-0.0062806,0.5162,-0.49407,-0.00037199,-0.39261,-0.2056,-0.85315,0.1152,1.0635,0.65819,-0.6516,-0.1285,-1.0006,0.36833,-0.33187,0.033649,-0.45654,1.1392,1.1509,-0.39858
0.072078,-0.50053,-0.16238,-0.17789,-0.48151,-0.20631,0.36198,0.40147,0.33704,0.25656,0.27487,0.35047,0.79865,0.16712,0.10493,-0.34252,-0.08383,-1.2387,-0.52791,0.1973,0.8398,0.0032017,-0.33244,1.0607,-0.16768,-0.47875,0.77511,0.24746,-0.1648,0.38102,0.62668,-0.023063,-0.44775,0.50119,0.10091,-0.22982,0.051274,0.17492,-0.21366,0.55816,-0.87964,0.26376,-0.5798,0.0032904,0.49107,0.10644,0.071276,-0.84133,0.016563,-0.80163,0.77413,0.035276,0.20675,0.80911,-0.25851,-1.8373,-0.49056,-0.096276,1.6081,0.9305,-0.29667,0.41195,-0.48153,-0.23236,-0.061493,0.10743,0.19205,0.33174,0.85212,0.74926,-0.31002,-0.064233,0.02493,-0.097168,0.42059,0.26699,0.58275,0.15493,-2.0491,0.40552,0.49301,0.14255,-0.25282,0.091627,-0.93504,-1.3334,0.40068,-0.20475,-0.32067,0.024217,0.89417,-0.24479,-0.15081,-0.082195,-1.1161,0.82817,-0.13491,-0.3318,0.97066,-0.49221
-0.017843,-0.27195,0.83799,0.14642,-0.28723,0.1386,0.48567,0.98077,-0.76238,-0.11111,0.82916,0.14238,-0.57909,-0.051383,-0.16616,0.23142,-0.0097546,0.38259,0.064446,-0.25256,0.42843,-0.51579,0.29299,0.94191,0.5477,-0.26202,0.21106,-0.35204,0.5814,-0.48902,-1.006,-0.29449,0.14374,-0.35734,0.24252,-0.59096,-0.60184,0.4506,-0.77983,0.32268,-0.27777,-0.54972,0.58474,-0.26692,0.39045,-0.14097,0.21463,-0.69946,-0.10231,-0.84696,0.096677,-0.061519,0.43045,0.97822,0.024302,-3.173,-0.17396,0.048538,1.0517,0.93481,-0.78422,0.24473,-0.38961,0.020444,0.74497,-0.66549,-0.70498,1.0324,-0.88419,-0.6508,-0.50348,0.10102,-0.0039946,-0.41952,0.098858,0.4814,-0.71194,-0.6037,-0.48773,-0.37104,0.5639,-0.089004,-0.065247,0.047894,-1.4592,-0.31187,-0.097071,-0.27491,0.4416,0.44913,-0.14337,0.47421,-0.43148,1.0127,-0.27314,-0.048961,0.065848,0.60822,0.58346,0.12563
0.03175,-0.18741,-0.0075082,-0.47104,0.35777,-0.76277,-0.08595,-0.080418,0.40317,0.18603,0.34553,-0.15622,-0.26566,-0.3954,0.52391,-0.14839,-0.75009,0.18584,-0.87885,0.13003,0.37159,-0.014809,-0.089603,-0.019578,0.079198,-0.28123,-0.15174,-0.1775,-0.31983,-0.1254,-0.20487,0.54303,-0.21849,-0.077844,-0.11849,0.40113,0.37355,0.89474,-0.47593,0.0071965,-0.48754,-0.65487,0.43252,-0.36323,0.14759,0.34906,-0.0095858,-0.62904,-0.18237,-1.2736,0.39097,-0.35377,-0.26547,0.78086,-0.50714,-2.2516,-0.38532,-0.14686,1.1114,1.4485,-0.1984,-0.0046077,-0.65691,0.17854,0.40319,-0.45732,0.64768,0.64548,0.35692,-0.0099428,0.16828,0.10256,0.38346,-0.44934,0.99256,0.38692,-0.2955,0.33089,-0.79433,-0.0030645,0.42041,-0.40202,-0.2824,-0.057399,-0.97522,0.080774,0.18249,0.14896,-0.16563,0.17888,-0.1487,-0.35647,0.15593,-0.2224,-0.93795,0.093254,-0.16141,-0.71383,0.17821,0.57105
0.071347,0.013955,0.4226,-0.27192,0.024444,0.54742,-0.3691,0.10744,0.44933,-0.10871,0.32773,0.025514,0.1876,0.071466,0.42016,-0.93691,-0.18025,0.19189,-0.16659,-0.021146,-0.26291,0.39201,-0.030405,-0.23321,0.31795,0.20729,-0.50425,-0.98723,0.22798,-0.12164,0.39037,-0.037607,-0.64537,-0.53506,0.17855,-0.33326,-0.18963,-0.027955,-0.71821,-0.091901,-0.21918,0.15901,0.55907,-0.18219,-0.046256,-0.42019,0.22868,-0.49949,-0.28316,-0.9735,0.59732,0.026562,-0.31037,1.391,0.12275,-2.4381,0.029824,-0.39304,1.8912,0.36262,-0.38255,0.60898,-0.48231,0.040125,0.95468,0.001818,0.68199,0.08748,-0.10827,-0.20613,-0.80502,-0.25513,0.36673,-0.81574,0.37747,0.44177,-0.27978,-0.124,-1.0991,-0.13992,0.54497,-0.49608,-0.55284,0.38242,-1.4233,0.29444,0.36053,0.38297,-0.24599,-0.37326,-0.18529,-0.53523,-0.038073,-0.073348,-0.32447,0.061967,0.18508,-0.12532,0.64393,0.094035
-0.43094,-0.15352,0.56281,0.26401,-0.0029957,-0.12833,-0.26778,-0.74668,-0.78388,0.21409,0.13191,-0.27279,0.12638,0.71317,-0.41595,0.040752,0.33451,-1.0147,-0.4805,0.46127,1.1177,-0.22269,0.63725,-1.0862,0.60609,-0.44897,0.31544,-0.89053,0.46953,0.11862,-0.37411,0.46081,-0.595,-0.80745,0.38465,0.15541,-0.46868,0.39328,-0.25363,-0.047493,-0.82921,-0.024551,-0.012782,0.52053,1.0363,0.30995,0.038801,-0.27946,0.34473,-0.6592,0.1807,0.38384,0.79821,0.83017,-0.34667,-2.0593,-0.77296,-0.07979,1.5638,0.3489,0.9181,0.32992,0.10623,0.29457,0.9701,-0.063114,-0.77727,0.71067,0.36345,0.098916,-0.19612,0.025724,-0.50785,-0.133,-0.28433,0.25719,0.89905,0.45722,-1.4958,-0.29976,0.98755,-0.24704,1.1895,1.0011,-0.83186,-0.82719,0.27278,-0.018715,0.2531,-0.26632,-0.22651,-0.75388,0.049207,0.081207,-0.74225,0.49621,-0.10503,0.14003,0.24388,0.088839
-0.1683,0.44087,0.28236,-0.58672,-0.089651,0.54477,0.2795,0.09659,-0.25865,0.10925,-0.44866,-0.50069,0.35153,0.8387,0.31883,0.027196,0.61006,-0.35287,0.20818,-0.71566,-0.13387,-0.32348,-0.094897,-0.7482,0.53182,0.53481,-0.30188,-0.55049,-0.43051,-0.5602,1.0774,0.22768,0.29748,-0.12419,0.066933,0.87997,0.027958,0.51113,0.88787,1.3614,-1.0972,-1.5606,-0.21157,0.48566,-0.10234,-0.54557,-0.16493,0.35643,-0.21383,-0.93763,0.21071,-0.60548,0.07421,0.92883,-0.46329,-2.7896,-0.47422,0.45455,1.3926,0.18025,-0.38122,0.50323,-0.024917,-0.14348,1.1297,-0.68233,1.0129,0.60336,0.16258,0.090248,-0.012814,0.089341,-1.0771,-0.55629,0.2019,0.63939,-0.2193,0.31889,-0.23925,0.059002,0.030341,-0.050468,0.34146,-0.074774,-0.64042,-0.33345,0.29508,0.21588,0.62191,0.10263,-0.23856,-0.95493,-0.047588,0.055721,-0.82067,-0.34207,-1.4848,0.13711,-0.053879,-0.27955
0.2146,0.73921,0.79858,0.10209,0.10226,0.2875,0.30578,-0.58027,-0.87372,0.095291,-0.31811,-0.033557,0.38705,0.45357,-0.31216,0.18793,1.0856,0.0018788,-0.47521,0.51265,-0.11545,0.39716,0.051649,-0.25856,0.27369,-0.95031,-0.13871,-0.66468,0.16728,-0.57002,-0.74233,0.135,-0.37455,0.13538,-0.74598,-0.44546,-1.2134,0.27005,-0.71595,-0.078459,-0.58639,-0.28859,-0.29752,-0.42066,-0.080466,-0.13753,1.2055,-0.32076,0.21823,-0.44166,0.51726,-0.14649,0.22339,0.82143,0.33366,-2.141,-0.16177,-0.024171,1.6021,0.85862,-0.37618,1.0077,0.11486,-0.50389,1.1086,0.12977,0.49186,0.059207,0.035015,0.25293,0.17822,0.38248,-0.075291,0.47481,-0.18083,-0.32481,-0.11984,0.032416,-1.3414,0.18056,-0.13158,0.53583,0.088885,0.30953,-1.0697,0.20117,-1.0554,-1.1647,0.1156,-0.48444,0.16773,0.18189,-0.16731,0.32984,-0.27731,-0.1274,-0.33503,-0.833,0.16701,0.41966
0.37293,0.38503,0.71086,-0.65911,-0.0010128,0.92715,0.27615,-0.056203,-0.24294,0.24632,-0.18449,0.31398,0.48983,0.09256,0.32958,0.15056,0.57317,-0.18529,-0.52277,0.46191,0.92038,0.031001,-0.16246,-0.40567,0.78621,0.57722,-0.53501,-0.68228,0.16987,0.3631,-0.071773,0.47233,0.027806,-0.14951,0.17543,-0.37573,-0.78517,0.58171,0.86859,0.031445,-0.45897,-0.040917,0.95897,-0.16975,0.13045,0.27434,-0.069485,0.022402,0.24977,-0.21536,-0.32406,-0.39867,0.68613,1.7923,-0.37848,-2.2477,-0.77025,0.46582,1.2411,0.57756,0.41151,0.84328,-0.54259,-0.16715,0.73927,-0.093477,0.90278,0.50889,-0.50031,0.26451,0.15443,-0.29432,0.10906,-0.26667,0.35438,0.049079,0.18018,-0.5859,-0.55542,-0.28987,0.74278,0.3453,-0.028757,-0.22646,-1.3113,-0.5719,-0.52306,-0.1267,-0.098678,-0.53463,0.28607,-0.37501,0.45742,0.045975,-0.24675,0.045656,-0.38302,-0.93711,0.039138,-0.53911
0.92508,0.49343,-0.053259,-0.2788,-0.36762,1.0179,0.25543,0.50571,-0.72731,0.39231,0.60123,0.23257,0.71127,0.11146,-0.1101,-0.070188,-0.027965,-0.10344,-1.2736,-0.29982,1.108,-0.15707,0.64281,0.31294,-0.12107,-0.0072911,0.10496,-1.0617,0.64642,-0.02892,0.22464,-0.095795,-0.56932,-0.81811,1.0645,-0.50897,-0.35844,1.3345,0.087079,0.84503,-0.45696,-0.27341,0.1486,-0.40005,0.073584,0.027856,-0.019284,0.10275,0.045384,-0.51425,-0.37088,-0.39773,0.11357,1.6347,-0.062116,-1.67,-0.016011,-0.12335,1.1064,0.73959,-0.39408,0.82737,0.3472,-0.074331,0.74837,-0.11377,0.39867,0.59619,0.035678,0.18488,0.039027,-0.81542,-0.10443,0.088339,0.13617,0.65268,0.2379,-0.11969,-0.35055,-0.64359,0.98397,0.18078,-0.12198,0.05973,-1.4614,-0.90258,-0.50609,-0.24964,0.35258,0.22657,0.081261,-0.21083,0.68108,0.066849,-0.64089,-0.43327,-1.2146,0.022083,0.50997,0.12191
0.027198,-0.66648,-0.034441,-0.23242,0.64662,0.00052525,0.65825,-0.55313,0.21734,-0.32853,0.13255,-0.63992,0.42942,0.41781,0.027481,-1.0854,0.92715,-0.17039,-0.22392,-0.16236,0.23006,0.26899,0.6869,0.12019,0.27018,-0.60563,-0.0049494,-0.57431,0.59866,0.51212,-0.20199,0.83596,0.072519,-0.03784,-0.113,0.26445,-0.42297,0.084215,-0.19051,-0.3367,-0.4905,0.083008,0.33703,-0.58361,0.77863,0.10403,0.85296,0.49939,0.77798,-0.42709,-0.6312,-0.48096,0.30178,0.65321,-0.57192,-2.4665,-0.42531,-0.19782,0.96745,0.62234,0.36182,0.58884,-0.15117,0.37482,1.0302,-0.70068,0.22612,-0.078536,0.63168,0.40159,-0.0063829,-0.23449,-0.17728,0.43227,0.075207,-0.44616,-0.11757,0.15806,-0.95331,-0.65544,0.12188,0.031171,0.014006,0.20013,-1.3219,-0.27705,-0.22068,-0.59278,0.041167,-0.63438,0.025456,-0.54546,0.15171,0.82916,-0.32853,-0.25883,-0.57628,-0.083816,0.025496,0.065877
-0.17124,0.56447,0.34667,-0.56711,-0.65675,0.12081,-0.76863,0.072832,0.42237,-0.10464,-0.095098,0.35531,0.37523,-0.10315,-0.36373,-0.34235,0.15421,0.42595,-0.93621,0.76463,0.22936,0.39153,0.048629,-0.63902,-0.27606,0.14309,-0.1457,-0.92603,0.73662,-0.47586,0.16671,0.87328,0.043905,-0.0021803,0.60981,0.18376,0.17213,0.24313,0.31518,-0.49676,-0.3441,-0.18998,0.1418,-1.0103,-0.6809,-0.16667,-0.038716,-0.22747,-0.20992,-1.2806,-0.013947,0.025616,-0.43727,0.80019,-0.051486,-2.2276,0.23601,0.15772,1.5965,0.14865,-0.082737,0.70406,-0.83248,-0.46889,1.2773,0.41736,0.64693,0.78081,-0.59024,-0.52525,0.39025,-0.55992,-0.29066,-0.88709,-0.18135,0.22911,-0.14212,0.036706,-0.49487,-0.11899,0.44099,-0.42424,-0.4791,-0.093485,-1.5978,-0.19971,0.099788,0.32889,-0.29564,-0.43231,-0.013218,-0.20853,0.052186,-0.86911,-0.85816,-0.23443,0.057799,0.03115,0.48789,0.69311
0.4909,-0.55542,-0.4386,-0.22743,0.24879,-0.43097,0.61217,0.34299,-0.30808,-0.22834,0.24659,-0.39074,0.037848,-0.030531,0.74422,-0.027832,0.39999,0.099766,-0.614,-0.2388,0.8076,-1.0672,1.0805,0.90231,0.016802,-0.22417,-0.20549,-0.1007,0.93998,0.24802,0.0082881,0.089518,0.5342,-0.61085,-0.76469,0.2838,0.31811,0.28248,-0.17097,-0.19767,-0.16314,-0.50641,0.56181,-0.098451,0.26282,-0.76352,-0.079722,-1.0413,0.37854,-0.79455,-0.027905,-0.77814,0.45456,0.95566,-0.95608,-2.5731,-0.64089,-0.74245,1.9286,0.35188,-0.57618,0.67776,-1.0603,-0.14569,0.42516,0.34349,-0.65388,0.11909,0.34676,0.31174,0.081828,-0.18155,-0.88584,0.088539,-0.73097,0.054966,0.40187,0.55066,-1.1018,-0.36983,0.39323,-0.16979,-0.19726,0.33244,-0.16684,-0.76265,0.29641,0.017308,0.076994,0.125,-0.07477,0.022181,-0.17779,0.80302,-0.61463,0.49662,0.077508,0.13281,0.44461,-0.49926
0.41052,0.058649,0.28515,-0.099504,0.076813,0.15387,0.36206,-0.10112,0.093865,-0.23309,-0.13663,0.54577,0.0138,0.38415,-0.39695,0.16228,0.099602,0.24988,-0.33659,0.039019,0.33905,-0.66241,0.37472,0.21631,0.16886,0.18165,0.55425,-0.6101,-0.85227,0.36984,0.6891,0.45316,0.082091,0.10839,-0.24239,0.15888,0.11656,-0.060652,0.57618,-0.3042,-0.65261,-0.38063,0.58332,-1.0504,-0.095388,0.014547,0.59942,-0.55361,0.17132,-0.69451,0.99215,-0.39131,0.31876,1.1508,-0.57279,-1.8148,-0.39404,-0.5783,1.9226,0.59717,-0.76435,0.59466,0.28298,-0.25469,1.4569,-0.41196,0.43957,0.74745,-0.67474,0.43792,-0.0045149,-0.03932,-0.03232,0.18805,0.73553,0.14875,-0.066224,-0.56274,-0.92785,0.22184,0.81973,0.0065571,-0.046961,-0.31358,-1.5983,-0.52369,-0.016562,0.094486,-0.15641,-0.66476,-0.14292,-0.47557,-0.44785,0.10048,1.1182,0.54136,-0.030505,-0.37898,0.33021,-0.27462
-0.3319,0.49953,-0.049406,-0.20044,-0.13413,0.259,-0.10067,0.23602,0.16105,-0.59038,0.42397,0.043571,0.31614,0.20901,0.29772,-0.22353,-0.1993,0.022525,-0.032678,0.25684,0.46296,0.30755,-0.15854,-0.30264,0.045631,-0.49161,-0.24032,-0.56805,-0.099439,-0.024963,0.32,0.0071206,-0.349,-0.16174,0.082096,0.59235,-0.17812,-0.34239,-0.17321,-0.11372,-0.73576,-0.34238,0.12313,-0.31073,-0.02204,-0.28056,0.53345,-0.17249,0.15312,-0.38568,-0.088076,-0.69254,-0.016066,0.86931,0.18506,-2.3382,-0.19083,-0.17843,1.7153,0.58948,-0.29158,1.721,-0.11807,0.38156,0.72193,-0.08144,0.70173,0.0068186,0.42964,-0.29657,-0.27008,-0.1149,0.028631,-0.46242,0.18708,0.29486,-0.18283,-0.32218,-0.42212,0.23923,0.95161,-0.38211,-0.2702,0.13992,-1.6518,-0.21678,0.18529,-0.22499,-0.2888,-0.18741,0.12986,-0.053494,-0.34809,-0.099378,-1.5451,0.14822,-0.80306,0.14494,0.31108,0.67254
-0.083289,0.23917,0.07881,-0.72503,0.52946,0.3875,0.022961,0.49681,-0.48814,-0.096189,0.44905,0.43837,0.53357,0.095115,-0.13968,-0.11212,0.29896,0.26341,-0.66897,0.22975,0.89879,0.34643,0.25615,0.21586,0.21425,-0.24169,-0.86973,0.020957,0.10059,0.3516,-0.31627,0.5443,0.23263,0.1419,-0.013273,0.52183,-0.59547,0.2262,-0.24309,0.48833,0.46244,0.062477,-0.70846,-0.19034,-0.0098881,-0.29842,0.71964,-1.0293,0.10814,-0.58236,-0.74859,0.2608,0.36313,0.89341,0.12908,-2.7729,-0.24366,0.78553,2.0139,0.77937,-0.68242,-0.48596,0.23694,0.32044,1.0055,0.4407,0.62289,-0.12394,-0.28919,0.42294,-0.0996,0.18096,-0.43094,-0.84259,0.13098,0.042029,-0.64905,-0.075095,-0.44544,0.095011,0.59493,0.44913,-0.62734,0.28488,-1.0432,0.16132,0.25623,0.42143,0.072163,-0.31064,-0.038663,0.0083693,-0.30026,-0.17821,-0.81407,-0.082646,0.45358,0.25433,0.53577,-0.025552
0.6043,0.62711,0.21323,-0.65478,0.62888,0.17434,-0.45032,0.093412,0.43633,-0.13945,0.4751,0.88155,-0.38892,0.1604,-0.4688,-0.70696,0.30897,0.2413,0.10067,0.49195,-0.056192,0.61407,-0.22436,-0.34607,-0.87537,0.20509,-0.34685,-0.9705,-0.32777,-0.43901,0.37286,0.62047,-0.29663,-0.18507,-0.2762,0.27064,-0.36041,0.20121,-0.14159,0.11799,0.040435,-0.67636,0.03517,-0.3159,-0.37656,-0.47258,-0.4062,-0.60946,-0.023179,-1.1306,-0.42463,0.26181,0.66653,0.7854,-0.11591,-2.2916,0.0041151,-0.50368,1.9169,0.35565,0.12435,0.38863,-0.28132,0.4376,0.91371,-0.20636,0.52382,0.39179,1.0244,-0.31657,0.073623,-0.87431,-0.58587,-0.10173,0.10399,0.23936,-0.15438,-0.023831,-1.1959,0.51874,1.4962,0.53024,-0.43813,-0.65304,-1.4335,0.10216,-0.60366,0.0041773,-0.51106,-0.70303,-0.656,-0.1955,0.5565,-0.77761,-0.23718,-0.5553,0.68948,0.33944,0.70858,0.20935
0.63983,-0.41169,-1.0627,0.27018,0.41322,0.14008,0.28602,0.41918,-0.053503,-0.16595,0.23913,-0.36702,0.28706,0.21239,-0.1038,-0.65186,0.50345,0.087721,0.052595,-0.57519,0.13672,0.26228,0.54402,0.27995,0.18151,-0.22669,-0.35848,-0.074094,0.46298,0.21993,-0.53242,0.25818,-0.21505,-0.15643,-0.67668,-0.4621,-0.07798,-0.21539,0.2317,-0.083311,-0.88262,0.0056204,-0.23388,0.19253,0.26765,-0.31308,0.23692,-0.79731,1.1799,-1.0892,-0.073105,-0.16079,-0.20864,1.5404,-0.081828,-2.3438,-0.62349,-0.52023,1.2269,0.95142,-0.24992,1.1875,0.34745,-0.18801,0.73646,0.35028,0.054683,0.034718,0.18543,0.1302,-0.081551,-0.32162,-0.82517,-0.43736,-0.88156,0.097634,-0.033661,0.60615,-1.0876,-0.21973,0.38893,-0.26078,-0.43616,0.18922,-0.95569,-0.31153,0.10105,-0.55456,-0.58869,-0.032857,0.091624,-0.083549,-0.39906,0.4345,-0.71752,0.12062,-0.34816,0.076054,0.8303,0.4824
-0.61034,0.60236,0.61765,0.59614,0.55641,0.2301,-0.20742,0.8231,0.090912,-0.53776,0.17528,0.62751,0.15772,0.20984,-0.39661,0.47713,-0.27221,0.72068,-0.94254,-0.0011616,0.049811,0.44193,0.44902,0.47736,0.91806,-0.074704,0.43354,-1.389,0.40696,-0.15823,-0.51772,0.36528,0.12091,-0.20566,0.78396,-0.096688,-0.36237,0.02203,-0.44326,0.21395,0.046645,-1.1911,0.27869,0.042393,0.163,-0.2473,-0.18931,0.31419,0.37372,-0.83508,-0.54857,-0.38864,-0.031954,0.22341,-0.38107,-2.7609,0.28743,0.14508,2.3684,0.4966,-0.60259,0.42523,-0.16205,0.19028,0.38663,-0.39419,0.12353,0.37308,0.01648,-0.45128,-0.19476,-0.062371,0.31139,-0.83917,-0.62146,-0.17515,0.64186,0.19808,-0.44694,-0.24301,1.0159,-0.49681,-0.29576,0.94691,-0.80177,-0.0070947,0.041663,0.72282,0.026254,0.62928,0.073193,0.25655,0.16951,0.66374,-0.18381,0.66264,0.15201,-0.13958,0.72138,0.52252
0.11326,-0.23055,0.4684,-0.26068,0.12871,0.38373,-0.032314,-0.57986,0.18424,0.046796,-0.55893,0.27794,0.74838,0.33575,0.026834,-0.44505,1.4755,-0.14081,-0.31658,0.57686,-0.1844,-0.1037,-0.22519,0.34614,-0.2193,-0.23868,-0.12845,-0.77772,0.16957,0.029432,0.47705,0.85881,-0.053617,0.1077,0.09644,0.27325,0.044933,0.001331,0.050395,-0.48147,0.17561,0.19419,0.51495,-0.56149,0.11211,0.25591,0.029011,-0.0034461,-0.18478,-0.2065,0.10358,0.75532,0.94688,0.84278,-0.70051,-2.4433,-0.91913,-0.10451,0.90954,0.25491,0.21129,1.2046,-0.091615,0.30364,1.3768,-0.58152,0.38085,0.15504,0.20049,0.00073361,-0.623,0.20244,-0.30387,-0.81412,0.38805,0.21271,-0.041525,-0.045596,-1.1508,-0.25826,-0.089721,-1.1256,-0.25124,-0.2801,-1.0334,-0.16813,-0.40975,-1.0685,0.74311,0.083244,-0.33616,-0.08815,0.15401,0.47736,-0.18272,-0.25543,-0.89365,-0.46822,0.19834,-0.048772
0.37445,0.2905,0.52087,-0.078068,0.30331,-1.6431,-0.55616,-0.24898,0.44383,-0.99393,-0.73201,-0.79459,0.43296,0.04844,0.43213,0.39854,0.3002,-0.36644,-0.71495,-0.86286,0.76708,0.34937,0.15718,0.057662,0.56727,-0.19785,0.09236,-0.94945,-0.13466,-0.052757,-0.82318,0.68548,0.07743,-0.37814,-0.39726,0.12131,0.38462,-0.43321,-0.46539,-0.07565,-0.42237,-1.1531,0.50071,0.16092,0.20233,-0.57431,-0.3286,-0.095848,-0.35717,-0.94171,0.23192,0.7344,-0.49079,0.59564,-0.28278,-1.7117,-0.44678,-0.2318,2.3063,0.96044,-1.0516,-0.26582,-0.85635,-0.44865,-0.49,-0.56414,0.49853,0.14188,0.97041,-0.5719,0.27742,-0.46931,-0.30826,-0.80948,-0.25205,-0.57841,-0.97876,0.035568,-1.5801,0.41414,0.67212,0.79825,0.082836,-0.021581,-0.97126,-0.32046,-0.15056,-0.19807,0.052714,-0.47097,0.34699,-0.091844,-0.66812,-0.73315,-0.22334,0.34811,-0.30017,-0.12599,1.1303,-0.15923
0.25436,0.42844,-0.031537,-0.53484,0.44133,0.20167,0.098142,0.16538,-0.26176,0.4836,-0.078443,-0.37502,-0.18332,-0.073114,0.3563,-0.12658,0.76101,-0.083726,-1.0778,-0.42761,-0.163,0.51739,0.024297,-0.018616,0.30696,-0.10305,0.29679,-0.3381,-0.69703,0.51413,-0.62218,0.75891,0.24628,1.4653,-0.42409,-0.53605,-0.01979,1.427,-0.29707,-0.092841,0.022655,-0.70493,-0.25047,-0.48568,0.28336,-0.11434,0.042136,0.67359,0.082214,0.49909,0.4379,-0.48882,-0.5055,0.34282,0.10452,-2.887,0.031324,-0.18357,2.0809,1.0052,-0.41761,0.91343,0.67141,0.10434,-0.033852,-0.27413,0.039763,0.16927,0.25713,0.65044,0.060197,-0.26366,-0.46985,-0.40271,0.48398,-0.90443,0.15386,0.46987,-0.56896,0.051969,-0.014441,0.64051,-0.63648,0.17668,-0.92255,0.22303,0.86202,0.056212,0.23569,-0.57357,0.96994,-0.44748,0.14976,0.31445,-0.38891,0.45019,0.55115,-0.37774,1.0572,0.59906
-0.25812,0.43088,0.08498,0.18251,-0.032288,0.10447,0.88211,0.43962,-0.28498,-0.48569,1.2313,-0.28022,-0.68678,0.40372,0.84104,-0.10541,0.31883,0.43176,-0.59851,0.89715,0.57978,-0.23883,0.55061,1.0401,0.61333,0.33647,0.64121,0.15416,0.33857,0.18697,-0.15167,0.64065,-0.1864,-0.32244,-0.60937,0.1588,0.11292,0.52329,-0.028747,0.47369,0.6767,-1.4013,0.29571,-0.62518,0.37036,-0.89114,-0.56487,-0.30292,-0.022168,-0.19673,-0.4669,-0.56376,-0.38181,1.3424,-0.84578,-2.7326,-0.1018,-0.5039,1.5515,0.75911,-0.54263,0.25258,-0.7527,0.10956,0.74136,0.31704,-0.74771,0.83216,0.50714,0.48809,-0.63894,0.048669,-0.030601,0.6271,0.24973,0.062191,0.17049,-0.0035269,-0.56518,-0.21552,0.28168,-0.28454,-0.78427,0.18385,-0.24228,-0.080753,-0.053347,0.080003,0.40662,0.58343,-0.56989,0.59681,-0.45497,0.30046,-1.1037,-0.094176,-0.13612,-0.22532,0.56691,-0.90891
